,Unnamed: 0,Year,Make,Model,Price_x,Mileage,Location,TO_distance,Location_Region,loc,point,latitude,longitude,altitude,Location_Dist,Price_y
3650,3715,2017,Ford,Escape,23888.0,76644.0,Thornhill,17,"Thornhill, Ontario","Thornhill, Vaughan, York Region, Golden Horseshoe, Ontario, L4J 4E5, Canada","(43.8161477, -79.4245925, 0.0)",43.8161477,-79.4245925,0.0,"Thornhill, 17",44930.72727272727
3651,3716,2020,Hyundai,Kona,22995.0,5995.0,Stouffville,37,"Stouffville, Ontario","Stouffville, Main Street Stouffville, Downtown Stouffville, Whitchurch-Stouffville, York Region, Golden Horseshoe, Ontario, L4A 2S5, Canada","(43.9708746, -79.2500689, 0.0)",43.9708746,-79.2500689,0.0,"Stouffville, 37",23699.589285714286
3652,3717,2018,Toyota,C-HR,21983.0,24535.0,Mississauga,30,"Mississauga, Ontario","Mississauga, Peel Region, Golden Horseshoe, Ontario, Canada","(43.590338, -79.645729, 0.0)",43.590338,-79.645729,0.0,"Mississauga, 30",29603.69920318725
3653,3718,2018,Honda,HR-V,20995.0,51263.0,Toronto,11,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 11",32234.972459639128
3654,3719,2017,Audi,A4,19800.0,131351.0,North York,16,"North York, Ontario","North York, Toronto, Golden Horseshoe, Ontario, Canada","(43.7543263, -79.44911696639593, 0.0)",43.754326299999995,-79.44911696639593,0.0,"North York, 16",42238.37160120846
3655,3720,2013,Audi,A5,19250.0,169000.0,Richmond Hill,25,"Richmond Hill, Ontario","Richmond Hill, York Region, Golden Horseshoe, Ontario, Canada","(43.880078, -79.439392, 0.0)",43.880078000000005,-79.439392,0.0,"Richmond Hill, 25",31169.36170212766
3656,3721,2020,Mercedes-Benz,A-Class,36995.0,16611.0,Mississauga,21,"Mississauga, Ontario","Mississauga, Peel Region, Golden Horseshoe, Ontario, Canada","(43.590338, -79.645729, 0.0)",43.590338,-79.645729,0.0,"Mississauga, 21",29603.69920318725
3657,3722,2017,Ford,Escape,17995.0,37400.0,Toronto,17,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 17",32234.972459639128
3659,3724,2016,GMC,Sierra,41950.0,69953.0,Georgetown,41,"Georgetown, Ontario","Georgetown, Halton Region, Golden Horseshoe, Ontario, L7G 4A9, Canada","(43.6502652, -79.9036058, 0.0)",43.6502652,-79.9036058,0.0,"Georgetown, 41",23929.277777777777
3660,3726,2018,Dodge,Grand,26950.0,13050.0,Grimsby,52,"Grimsby, Ontario","Grimsby, Niagara Region, Golden Horseshoe, Ontario, Canada","(43.1932094, -79.5606922, 0.0)",43.1932094,-79.5606922,0.0,"Grimsby, 52",28847.45
3662,3728,2020,BMW,X1,39999.0,125.0,Burlington,47,"Burlington, Ontario","Burlington, Halton Region, Golden Horseshoe, Ontario, Canada","(43.3248924, -79.7966835, 0.0)",43.3248924,-79.7966835,0.0,"Burlington, 47",34201.60144927536
3664,3730,2017,Ford,Fusion,16888.0,35617.0,Thornhill,17,"Thornhill, Ontario","Thornhill, Vaughan, York Region, Golden Horseshoe, Ontario, L4J 4E5, Canada","(43.8161477, -79.4245925, 0.0)",43.8161477,-79.4245925,0.0,"Thornhill, 17",44930.72727272727
3665,3731,2018,Chrysler,Pacifica,45995.0,13934.0,Mississauga,21,"Mississauga, Ontario","Mississauga, Peel Region, Golden Horseshoe, Ontario, Canada","(43.590338, -79.645729, 0.0)",43.590338,-79.645729,0.0,"Mississauga, 21",29603.69920318725
3667,3733,2017,Ford,Fusion,11995.0,131315.0,Mississauga,20,"Mississauga, Ontario","Mississauga, Peel Region, Golden Horseshoe, Ontario, Canada","(43.590338, -79.645729, 0.0)",43.590338,-79.645729,0.0,"Mississauga, 20",29603.69920318725
3668,3734,2015,Hyundai,Elantra,8799.0,94502.0,Mississauga,27,"Mississauga, Ontario","Mississauga, Peel Region, Golden Horseshoe, Ontario, Canada","(43.590338, -79.645729, 0.0)",43.590338,-79.645729,0.0,"Mississauga, 27",29603.69920318725
3669,3735,2013,Toyota,Yaris,7999.0,131500.0,Scarborough,15,"Scarborough, Ontario","Scarborough, Scarborough Centre, Scarborough, Toronto, Golden Horseshoe, Ontario, M1P 4N7, Canada","(43.773077, -79.257774, 0.0)",43.773077,-79.257774,0.0,"Scarborough, 15",23342.97272727273
3673,3739,2020,Audi,S3,57323.0,590.0,Etobicoke,14,"Etobicoke, Ontario","Etobicoke, Etobicoke Centre, Etobicoke, Toronto, Golden Horseshoe, Ontario, M9C 0B1, Canada","(43.6435559, -79.5656326, 0.0)",43.6435559,-79.56563259999999,0.0,"Etobicoke, 14",30464.85496183206
3675,3741,2019,Acura,TLX,41995.0,10800.0,Etobicoke,15,"Etobicoke, Ontario","Etobicoke, Etobicoke Centre, Etobicoke, Toronto, Golden Horseshoe, Ontario, M9C 0B1, Canada","(43.6435559, -79.5656326, 0.0)",43.6435559,-79.56563259999999,0.0,"Etobicoke, 15",30464.85496183206
3678,3744,2019,Mercedes-Benz,A-Class,39904.0,12620.0,Burlington,53,"Burlington, Ontario","Burlington, Halton Region, Golden Horseshoe, Ontario, Canada","(43.3248924, -79.7966835, 0.0)",43.3248924,-79.7966835,0.0,"Burlington, 53",34201.60144927536
3679,3745,2019,Jeep,Compass,33503.0,18202.0,Toronto,14,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 14",32234.972459639128
3680,3746,2020,Chevrolet,Equinox,32912.0,10.0,Toronto,12,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 12",32234.972459639128
3681,3747,2017,Land,Rover,32800.0,77890.0,North York,16,"North York, Ontario","North York, Toronto, Golden Horseshoe, Ontario, Canada","(43.7543263, -79.44911696639593, 0.0)",43.754326299999995,-79.44911696639593,0.0,"North York, 16",42238.37160120846
3682,3748,2018,Subaru,WRX,27185.0,85000.0,Thornhill,17,"Thornhill, Ontario","Thornhill, Vaughan, York Region, Golden Horseshoe, Ontario, L4J 4E5, Canada","(43.8161477, -79.4245925, 0.0)",43.8161477,-79.4245925,0.0,"Thornhill, 17",44930.72727272727
3683,3749,2017,Toyota,Sienna,24699.0,68167.0,Mississauga,27,"Mississauga, Ontario","Mississauga, Peel Region, Golden Horseshoe, Ontario, Canada","(43.590338, -79.645729, 0.0)",43.590338,-79.645729,0.0,"Mississauga, 27",29603.69920318725
3684,3750,2019,Audi,Q5,36795.0,27526.0,Mississauga,21,"Mississauga, Ontario","Mississauga, Peel Region, Golden Horseshoe, Ontario, Canada","(43.590338, -79.645729, 0.0)",43.590338,-79.645729,0.0,"Mississauga, 21",29603.69920318725
3685,3751,2019,Subaru,Forester,28969.0,12963.0,Vaughan,24,"Vaughan, Ontario","Vaughan, York Region, Golden Horseshoe, Ontario, Canada","(43.7941544, -79.5268023, 0.0)",43.7941544,-79.52680229999999,0.0,"Vaughan, 24",35577.231292517004
3686,3752,2020,GMC,Terrain,40257.0,1100.0,Toronto,12,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 12",32234.972459639128
3687,3753,2019,Chrysler,300,33888.0,27243.0,Mississauga,27,"Mississauga, Ontario","Mississauga, Peel Region, Golden Horseshoe, Ontario, Canada","(43.590338, -79.645729, 0.0)",43.590338,-79.645729,0.0,"Mississauga, 27",29603.69920318725
3688,3754,2016,Toyota,Corolla,16599.0,88430.0,Toronto,15,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 15",32234.972459639128
3689,3755,2017,Lexus,NX,32700.0,43849.0,Toronto,2,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 2",32234.972459639128
3691,3757,2019,Chevrolet,Blazer,37998.0,28756.0,Milton,42,"Milton, Ontario","Milton, Halton Region, Golden Horseshoe, Ontario, Canada","(43.513671, -79.882817, 0.0)",43.513671,-79.882817,0.0,"Milton, 42",25693.14893617021
3692,3758,2016,BMW,X3,32960.0,43192.0,Ajax,37,"Ajax, Ontario","Ajax, Durham Region, Golden Horseshoe, Ontario, Canada","(43.850374, -79.024658, 0.0)",43.850374,-79.024658,0.0,"Ajax, 37",36434.23684210526
3693,3759,2019,Honda,CR-V,33995.0,35670.0,Toronto,11,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 11",32234.972459639128
3694,3760,2019,Lexus,GX,56994.0,19812.0,Richmond Hill,29,"Richmond Hill, Ontario","Richmond Hill, York Region, Golden Horseshoe, Ontario, Canada","(43.880078, -79.439392, 0.0)",43.880078000000005,-79.439392,0.0,"Richmond Hill, 29",31169.36170212766
3696,3762,2016,Infiniti,Q50,19998.0,86000.0,Guelph,74,"Guelph, Ontario","Guelph, Southwestern Ontario, Ontario, N1H 4E7, Canada","(43.5460516, -80.2493276, 0.0)",43.5460516,-80.2493276,0.0,"Guelph, 74",25796.0564516129
3698,3764,2016,Kia,Sportage,15490.0,85752.0,Toronto,14,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 14",32234.972459639128
3702,3768,2016,Volkswagen,Golf,14885.0,87355.0,Mississauga,21,"Mississauga, Ontario","Mississauga, Peel Region, Golden Horseshoe, Ontario, Canada","(43.590338, -79.645729, 0.0)",43.590338,-79.645729,0.0,"Mississauga, 21",29603.69920318725
3704,3770,2019,Jeep,Wrangler,39999.0,1050.0,Milton,43,"Milton, Ontario","Milton, Halton Region, Golden Horseshoe, Ontario, Canada","(43.513671, -79.882817, 0.0)",43.513671,-79.882817,0.0,"Milton, 43",25693.14893617021
3706,3773,2020,Chevrolet,Silverado,33020.0,3505.0,Toronto,12,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 12",32234.972459639128
3707,3774,2018,Hyundai,Tucson,20948.0,18268.0,Whitby,45,"Whitby, Ontario","Whitby, Durham Region, Golden Horseshoe, Ontario, L1N 6A3, Canada","(43.899871, -78.940201, 0.0)",43.899871000000005,-78.940201,0.0,"Whitby, 45",41267.613333333335
3708,3775,2015,Mazda,CX-9,19800.0,78867.0,Toronto,7,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 7",32234.972459639128
3709,3776,2016,Nissan,Rogue,18900.0,68073.0,Burlington,45,"Burlington, Ontario","Burlington, Halton Region, Golden Horseshoe, Ontario, Canada","(43.3248924, -79.7966835, 0.0)",43.3248924,-79.7966835,0.0,"Burlington, 45",34201.60144927536
3710,3777,2013,Ford,Fusion,7817.0,125544.0,Georgetown,41,"Georgetown, Ontario","Georgetown, Halton Region, Golden Horseshoe, Ontario, L7G 4A9, Canada","(43.6502652, -79.9036058, 0.0)",43.6502652,-79.9036058,0.0,"Georgetown, 41",23929.277777777777
3713,3780,2017,Chevrolet,Cruze,15476.0,86112.0,Brampton,28,"Brampton, Ontario","Brampton, Peel Region, Golden Horseshoe, Ontario, Canada","(43.6858146, -79.7599337, 0.0)",43.6858146,-79.7599337,0.0,"Brampton, 28",31978.789743589743
3714,3781,2017,Land,Rover,44800.0,70290.0,North York,16,"North York, Ontario","North York, Toronto, Golden Horseshoe, Ontario, Canada","(43.7543263, -79.44911696639593, 0.0)",43.754326299999995,-79.44911696639593,0.0,"North York, 16",42238.37160120846
3715,3782,2016,BMW,X6,41888.0,78800.0,Toronto,15,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 15",32234.972459639128
3718,3785,2017,Mercedes-Benz,C-Class,36995.0,42496.0,Oakville,35,"Oakville, Ontario","Oakville, Halton Region, Golden Horseshoe, Ontario, Canada","(43.447436, -79.666672, 0.0)",43.447435999999996,-79.66667199999999,0.0,"Oakville, 35",37314.167272727274
3719,3786,2019,Ford,Escape,30188.0,19806.0,Toronto,1,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 1",32234.972459639128
3721,3788,2018,Hyundai,Sonata,18995.0,31374.0,Etobicoke,18,"Etobicoke, Ontario","Etobicoke, Etobicoke Centre, Etobicoke, Toronto, Golden Horseshoe, Ontario, M9C 0B1, Canada","(43.6435559, -79.5656326, 0.0)",43.6435559,-79.56563259999999,0.0,"Etobicoke, 18",30464.85496183206
3722,3789,2013,BMW,5,13750.0,125379.0,Toronto,16,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 16",32234.972459639128
3723,3790,2017,Mazda,Mazda3,10950.0,65140.0,Oakville,38,"Oakville, Ontario","Oakville, Halton Region, Golden Horseshoe, Ontario, Canada","(43.447436, -79.666672, 0.0)",43.447435999999996,-79.66667199999999,0.0,"Oakville, 38",37314.167272727274
3727,3794,2019,Chrysler,300,24995.0,44493.0,Toronto,14,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 14",32234.972459639128
3728,3795,2020,Honda,CR-V,34995.0,15274.0,Georgetown,41,"Georgetown, Ontario","Georgetown, Halton Region, Golden Horseshoe, Ontario, L7G 4A9, Canada","(43.6502652, -79.9036058, 0.0)",43.6502652,-79.9036058,0.0,"Georgetown, 41",23929.277777777777
3729,3796,2018,Cadillac,XT5,29000.0,48036.0,Oakville,35,"Oakville, Ontario","Oakville, Halton Region, Golden Horseshoe, Ontario, Canada","(43.447436, -79.666672, 0.0)",43.447435999999996,-79.66667199999999,0.0,"Oakville, 35",37314.167272727274
3730,3797,2016,Ford,Edge,22888.0,72754.0,Thornhill,17,"Thornhill, Ontario","Thornhill, Vaughan, York Region, Golden Horseshoe, Ontario, L4J 4E5, Canada","(43.8161477, -79.4245925, 0.0)",43.8161477,-79.4245925,0.0,"Thornhill, 17",44930.72727272727
3731,3798,2016,Ford,Edge,21888.0,77250.0,Thornhill,17,"Thornhill, Ontario","Thornhill, Vaughan, York Region, Golden Horseshoe, Ontario, L4J 4E5, Canada","(43.8161477, -79.4245925, 0.0)",43.8161477,-79.4245925,0.0,"Thornhill, 17",44930.72727272727
3733,3800,2013,Honda,CR-V,14999.0,128000.0,Georgetown,41,"Georgetown, Ontario","Georgetown, Halton Region, Golden Horseshoe, Ontario, L7G 4A9, Canada","(43.6502652, -79.9036058, 0.0)",43.6502652,-79.9036058,0.0,"Georgetown, 41",23929.277777777777
3734,3801,2016,Mazda,Mazda3,12995.0,105155.0,Toronto,15,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 15",32234.972459639128
3735,3802,2014,Ford,Escape,12395.0,176803.0,Toronto,14,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 14",32234.972459639128
3736,3803,2019,Volkswagen,Jetta,23600.0,29220.0,Guelph,77,"Guelph, Ontario","Guelph, Southwestern Ontario, Ontario, N1H 4E7, Canada","(43.5460516, -80.2493276, 0.0)",43.5460516,-80.2493276,0.0,"Guelph, 77",25796.0564516129
3737,3804,2017,Mercedes-Benz,CLS-Class,47999.0,75872.0,Toronto,15,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 15",32234.972459639128
3738,3805,2020,Land,Rover,47499.0,21360.0,Burlington,47,"Burlington, Ontario","Burlington, Halton Region, Golden Horseshoe, Ontario, Canada","(43.3248924, -79.7966835, 0.0)",43.3248924,-79.7966835,0.0,"Burlington, 47",34201.60144927536
3739,3806,2019,Volkswagen,GTI,33795.0,18334.0,Mississauga,20,"Mississauga, Ontario","Mississauga, Peel Region, Golden Horseshoe, Ontario, Canada","(43.590338, -79.645729, 0.0)",43.590338,-79.645729,0.0,"Mississauga, 20",29603.69920318725
3742,3810,2019,Mazda,CX-5,36650.0,17656.0,Scarborough,13,"Scarborough, Ontario","Scarborough, Scarborough Centre, Scarborough, Toronto, Golden Horseshoe, Ontario, M1P 4N7, Canada","(43.773077, -79.257774, 0.0)",43.773077,-79.257774,0.0,"Scarborough, 13",23342.97272727273
3743,3811,2018,Audi,Q5,34888.0,24764.0,Toronto,15,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 15",32234.972459639128
3746,3814,2020,Hyundai,Santa,30995.0,10393.0,Brampton,35,"Brampton, Ontario","Brampton, Peel Region, Golden Horseshoe, Ontario, Canada","(43.6858146, -79.7599337, 0.0)",43.6858146,-79.7599337,0.0,"Brampton, 35",31978.789743589743
3747,3815,2016,BMW,5,27900.0,79792.0,Toronto,13,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 13",32234.972459639128
3748,3816,2019,Dodge,Grand,26995.0,45500.0,Markham,22,"Markham, Ontario","Markham, York Region, Golden Horseshoe, Ontario, Canada","(43.854336, -79.326782, 0.0)",43.854335999999996,-79.326782,0.0,"Markham, 22",33321.608695652176
3749,3817,2013,Lexus,RX,21988.0,128427.0,Mississauga,30,"Mississauga, Ontario","Mississauga, Peel Region, Golden Horseshoe, Ontario, Canada","(43.590338, -79.645729, 0.0)",43.590338,-79.645729,0.0,"Mississauga, 30",29603.69920318725
3750,3818,2017,Toyota,Corolla,18999.0,14516.0,Toronto,18,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 18",32234.972459639128
3751,3819,2015,Nissan,Rogue,15880.0,98934.0,Toronto,14,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 14",32234.972459639128
3752,3820,2018,Acura,TLX,32988.0,64717.0,Aurora,42,"Aurora, Ontario","Aurora, York Region, Golden Horseshoe, Ontario, Canada","(43.99973, -79.467545, 0.0)",43.99973,-79.467545,0.0,"Aurora, 42",28785.244444444445
3754,3822,2017,Mercedes-Benz,C-Class,46800.0,35246.0,North York,16,"North York, Ontario","North York, Toronto, Golden Horseshoe, Ontario, Canada","(43.7543263, -79.44911696639593, 0.0)",43.754326299999995,-79.44911696639593,0.0,"North York, 16",42238.37160120846
3755,3823,2019,Dodge,Charger,29995.0,46174.0,Milton,43,"Milton, Ontario","Milton, Halton Region, Golden Horseshoe, Ontario, Canada","(43.513671, -79.882817, 0.0)",43.513671,-79.882817,0.0,"Milton, 43",25693.14893617021
3759,3827,2019,Honda,CR-V,24992.0,30850.0,Hamilton,55,"Hamilton, Ontario","Hamilton, Golden Horseshoe, Ontario, L8P 0B3, Canada","(43.2560802, -79.8728583, 0.0)",43.2560802,-79.8728583,0.0,"Hamilton, 55",26965.2421875
3760,3828,2017,Subaru,Impreza,21295.0,31885.0,Oakville,39,"Oakville, Ontario","Oakville, Halton Region, Golden Horseshoe, Ontario, Canada","(43.447436, -79.666672, 0.0)",43.447435999999996,-79.66667199999999,0.0,"Oakville, 39",37314.167272727274
3762,3830,2017,Hyundai,Elantra,13799.0,56859.0,Mississauga,27,"Mississauga, Ontario","Mississauga, Peel Region, Golden Horseshoe, Ontario, Canada","(43.590338, -79.645729, 0.0)",43.590338,-79.645729,0.0,"Mississauga, 27",29603.69920318725
3763,3831,2014,Kia,Forte,8900.0,129496.0,Hamilton,57,"Hamilton, Ontario","Hamilton, Golden Horseshoe, Ontario, L8P 0B3, Canada","(43.2560802, -79.8728583, 0.0)",43.2560802,-79.8728583,0.0,"Hamilton, 57",26965.2421875
3764,3832,2020,Lexus,NX,56585.0,10.0,Toronto,2,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 2",32234.972459639128
3765,3833,2014,Acura,ILX,13746.0,117844.0,Oshawa,49,"Oshawa, Ontario","Oshawa, Durham Region, Golden Horseshoe, Ontario, Canada","(43.91768, -78.862953, 0.0)",43.91768,-78.862953,0.0,"Oshawa, 49",21395.27027027027
3767,3835,2020,Kia,Sedona,27980.0,7245.0,Toronto,14,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 14",32234.972459639128
3768,3836,2018,Subaru,WRX,27185.0,85000.0,Thornhill,17,"Thornhill, Ontario","Thornhill, Vaughan, York Region, Golden Horseshoe, Ontario, L4J 4E5, Canada","(43.8161477, -79.4245925, 0.0)",43.8161477,-79.4245925,0.0,"Thornhill, 17",44930.72727272727
3771,3839,2018,Hyundai,Santa,24595.0,33137.0,Etobicoke,18,"Etobicoke, Ontario","Etobicoke, Etobicoke Centre, Etobicoke, Toronto, Golden Horseshoe, Ontario, M9C 0B1, Canada","(43.6435559, -79.5656326, 0.0)",43.6435559,-79.56563259999999,0.0,"Etobicoke, 18",30464.85496183206
3772,3840,2018,Ford,Edge,21888.0,49997.0,Thornhill,17,"Thornhill, Ontario","Thornhill, Vaughan, York Region, Golden Horseshoe, Ontario, L4J 4E5, Canada","(43.8161477, -79.4245925, 0.0)",43.8161477,-79.4245925,0.0,"Thornhill, 17",44930.72727272727
3773,3841,2016,Honda,Civic,19985.0,59295.0,Thornhill,17,"Thornhill, Ontario","Thornhill, Vaughan, York Region, Golden Horseshoe, Ontario, L4J 4E5, Canada","(43.8161477, -79.4245925, 0.0)",43.8161477,-79.4245925,0.0,"Thornhill, 17",44930.72727272727
3775,3843,2019,BMW,440i,13000.0,7830.0,Whitby,44,"Whitby, Ontario","Whitby, Durham Region, Golden Horseshoe, Ontario, L1N 6A3, Canada","(43.899871, -78.940201, 0.0)",43.899871000000005,-78.940201,0.0,"Whitby, 44",41267.613333333335
3776,3844,2018,Acura,TLX,30588.0,84799.0,Mississauga,21,"Mississauga, Ontario","Mississauga, Peel Region, Golden Horseshoe, Ontario, Canada","(43.590338, -79.645729, 0.0)",43.590338,-79.645729,0.0,"Mississauga, 21",29603.69920318725
3777,3845,2016,BMW,X5,29995.0,122000.0,Toronto,18,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 18",32234.972459639128
3779,3847,2019,Dodge,Durango,37895.0,43624.0,Mississauga,20,"Mississauga, Ontario","Mississauga, Peel Region, Golden Horseshoe, Ontario, Canada","(43.590338, -79.645729, 0.0)",43.590338,-79.645729,0.0,"Mississauga, 20",29603.69920318725
3780,3848,2018,Chrysler,300,30995.0,19441.0,Brampton,35,"Brampton, Ontario","Brampton, Peel Region, Golden Horseshoe, Ontario, Canada","(43.6858146, -79.7599337, 0.0)",43.6858146,-79.7599337,0.0,"Brampton, 35",31978.789743589743
3781,3849,2018,Cadillac,XT5,32179.0,30231.0,Oakville,35,"Oakville, Ontario","Oakville, Halton Region, Golden Horseshoe, Ontario, Canada","(43.447436, -79.666672, 0.0)",43.447435999999996,-79.66667199999999,0.0,"Oakville, 35",37314.167272727274
3782,3850,2019,Volkswagen,Jetta,23198.0,26113.0,Toronto,14,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 14",32234.972459639128
3783,3851,2016,BMW,X1,20800.0,107330.0,North York,16,"North York, Ontario","North York, Toronto, Golden Horseshoe, Ontario, Canada","(43.7543263, -79.44911696639593, 0.0)",43.754326299999995,-79.44911696639593,0.0,"North York, 16",42238.37160120846
3784,3852,2015,Ford,Explorer,19888.0,107136.0,Brampton,34,"Brampton, Ontario","Brampton, Peel Region, Golden Horseshoe, Ontario, Canada","(43.6858146, -79.7599337, 0.0)",43.6858146,-79.7599337,0.0,"Brampton, 34",31978.789743589743
3785,3853,2014,Hyundai,Santa,16995.0,80900.0,Toronto,14,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 14",32234.972459639128
3786,3854,2014,Ford,Edge,13500.0,152000.0,Hamilton,57,"Hamilton, Ontario","Hamilton, Golden Horseshoe, Ontario, L8P 0B3, Canada","(43.2560802, -79.8728583, 0.0)",43.2560802,-79.8728583,0.0,"Hamilton, 57",26965.2421875
3788,3856,2019,Acura,MDX,46495.0,10970.0,Markham,25,"Markham, Ontario","Markham, York Region, Golden Horseshoe, Ontario, Canada","(43.854336, -79.326782, 0.0)",43.854335999999996,-79.326782,0.0,"Markham, 25",33321.608695652176
3789,3857,2019,Honda,CR-V,25388.0,19519.0,Markham,24,"Markham, Ontario","Markham, York Region, Golden Horseshoe, Ontario, Canada","(43.854336, -79.326782, 0.0)",43.854335999999996,-79.326782,0.0,"Markham, 24",33321.608695652176
3790,3858,2020,BMW,X2,40999.0,408.0,Burlington,47,"Burlington, Ontario","Burlington, Halton Region, Golden Horseshoe, Ontario, Canada","(43.3248924, -79.7966835, 0.0)",43.3248924,-79.7966835,0.0,"Burlington, 47",34201.60144927536
3791,3859,2017,Ford,Edge,30999.0,75540.0,Brampton,30,"Brampton, Ontario","Brampton, Peel Region, Golden Horseshoe, Ontario, Canada","(43.6858146, -79.7599337, 0.0)",43.6858146,-79.7599337,0.0,"Brampton, 30",31978.789743589743
3793,3862,2020,Land,Rover,54993.0,143.0,Oakville,33,"Oakville, Ontario","Oakville, Halton Region, Golden Horseshoe, Ontario, Canada","(43.447436, -79.666672, 0.0)",43.447435999999996,-79.66667199999999,0.0,"Oakville, 33",37314.167272727274
3794,3863,2018,Porsche,Macan,63990.0,9938.0,Toronto,14,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 14",32234.972459639128
3795,3864,2018,BMW,750I,59998.0,54058.0,Mississauga,20,"Mississauga, Ontario","Mississauga, Peel Region, Golden Horseshoe, Ontario, Canada","(43.590338, -79.645729, 0.0)",43.590338,-79.645729,0.0,"Mississauga, 20",29603.69920318725
